guid,body,highlight_id,text,topic,sentiment
7b6487b6-d294-48dc-af06-432bb7214770,"Wesleyan is worth it for the Professors, especially in the American Studies department. A busy social scene is often difficult to fit between the hours of readings and essay assignments each semester, but it's worth the effort. Wesleyan Professors want you to learn and succeed even when their expectations feel unmeetable; they are trying to improve all parts of your academic identity.",148,Wesleyan Professors want you to learn and succeed even when their expectations feel unmeetable; they are trying to improve all parts of your academic identity.,professors,positive
77b8a116-9d58-4579-9830-78ec9d02ee02,"Tulane stands out amongst other universities with its combination of competitive academics, athletics, and student life. Tulane is in one of the most culturally rich cities in the world. and is ranked as the number one university with the happiest students. In addition to this, the network that Tulane provides to its students is second to none.",149,combination of competitive academics,academics,positive
77b8a116-9d58-4579-9830-78ec9d02ee02,"Tulane stands out amongst other universities with its combination of competitive academics, athletics, and student life. Tulane is in one of the most culturally rich cities in the world. and is ranked as the number one university with the happiest students. In addition to this, the network that Tulane provides to its students is second to none.",24,student life,student_life,positive
77b8a116-9d58-4579-9830-78ec9d02ee02,"Tulane stands out amongst other universities with its combination of competitive academics, athletics, and student life. Tulane is in one of the most culturally rich cities in the world. and is ranked as the number one university with the happiest students. In addition to this, the network that Tulane provides to its students is second to none.",151,"Tulane stands out amongst other universities with its combination of competitive academics, athletics, and student life",student_life,positive
77b8a116-9d58-4579-9830-78ec9d02ee02,"Tulane stands out amongst other universities with its combination of competitive academics, athletics, and student life. Tulane is in one of the most culturally rich cities in the world. and is ranked as the number one university with the happiest students. In addition to this, the network that Tulane provides to its students is second to none.",150," combination of competitive academics, athletics",athletics,positive
77b8a116-9d58-4579-9830-78ec9d02ee02,"Tulane stands out amongst other universities with its combination of competitive academics, athletics, and student life. Tulane is in one of the most culturally rich cities in the world. and is ranked as the number one university with the happiest students. In addition to this, the network that Tulane provides to its students is second to none.",152,the network that Tulane provides to its students is second to none.,alumni_network,positive
fe21b345-544d-41a8-8d9a-72bd94ec8771,I've loved my time at WashU. The campus is gorgeous and they have great academic resources and amenities. The one thing I would like to see change is more one-on-one attention with academic advisors. The food could also be better.,58, campus is gorgeous,campus,positive
fe21b345-544d-41a8-8d9a-72bd94ec8771,I've loved my time at WashU. The campus is gorgeous and they have great academic resources and amenities. The one thing I would like to see change is more one-on-one attention with academic advisors. The food could also be better.,153,The campus is gorgeous,campus,positive
fe21b345-544d-41a8-8d9a-72bd94ec8771,I've loved my time at WashU. The campus is gorgeous and they have great academic resources and amenities. The one thing I would like to see change is more one-on-one attention with academic advisors. The food could also be better.,155,The food could also be better.,campus_food,negative
fe21b345-544d-41a8-8d9a-72bd94ec8771,I've loved my time at WashU. The campus is gorgeous and they have great academic resources and amenities. The one thing I would like to see change is more one-on-one attention with academic advisors. The food could also be better.,154,they have great academic resources and amenities,campus_resource,positive
6e63263a-2eee-4fdb-8a9e-c7ee1f0199a6,far too many are concerned with getting a positive review on ratemyprofessor.com,205,far too many are concerned with getting a positive review on ratemyprofessor.com,unclear,
af9e9aa1-33ca-4dae-a518-a3bd7cdeae90,"Dream college. Made true thanks to exceptional financial aid supported by its massive endowment. Thank you, Princeton, for making graduating without loans the norm.",156,exceptional financial aid supported by its massive endowment,affordability,positive
8e1904c1-7da9-47f3-b052-ad360c6368ed,"I want to give UW a higher review because I truly love the location and opportunities it provides, but I cannot. UW prides itself on being a flagship research university, but as a current undergraduate student, I do not feel that the university is fulfilling its mission to faithfully serve the state. One issue I feel strongly about is sustainability. UW speaks highly of its sustainability practices and mission, but the rosy picture they paint does not reflect reality. UW currently invests millions in the fossil fuel industry through its endowment funds and trusts. Fossil fuels do not promote a sustainable future for alumni and current students. Additionally, although the university has taken steps towards reducing carbon emissions, they still rely on fossil fuels for 90% of campus energy. When students voice the need for more proactive climate action, administrators often deflect or minimize the concerns. I cannot recommend UW until they take sustainability more seriously.",158,I truly love the location ,location,positive
8e1904c1-7da9-47f3-b052-ad360c6368ed,"I want to give UW a higher review because I truly love the location and opportunities it provides, but I cannot. UW prides itself on being a flagship research university, but as a current undergraduate student, I do not feel that the university is fulfilling its mission to faithfully serve the state. One issue I feel strongly about is sustainability. UW speaks highly of its sustainability practices and mission, but the rosy picture they paint does not reflect reality. UW currently invests millions in the fossil fuel industry through its endowment funds and trusts. Fossil fuels do not promote a sustainable future for alumni and current students. Additionally, although the university has taken steps towards reducing carbon emissions, they still rely on fossil fuels for 90% of campus energy. When students voice the need for more proactive climate action, administrators often deflect or minimize the concerns. I cannot recommend UW until they take sustainability more seriously.",160,I want to give UW a higher review because I truly love the location and opportunities it provides,campus_resource,positive
8e1904c1-7da9-47f3-b052-ad360c6368ed,"I want to give UW a higher review because I truly love the location and opportunities it provides, but I cannot. UW prides itself on being a flagship research university, but as a current undergraduate student, I do not feel that the university is fulfilling its mission to faithfully serve the state. One issue I feel strongly about is sustainability. UW speaks highly of its sustainability practices and mission, but the rosy picture they paint does not reflect reality. UW currently invests millions in the fossil fuel industry through its endowment funds and trusts. Fossil fuels do not promote a sustainable future for alumni and current students. Additionally, although the university has taken steps towards reducing carbon emissions, they still rely on fossil fuels for 90% of campus energy. When students voice the need for more proactive climate action, administrators often deflect or minimize the concerns. I cannot recommend UW until they take sustainability more seriously.",159, I cannot recommend UW until they take sustainability more seriously.,mission,negative
e0ae1918-2c0a-4559-987e-16e49a03a992,"Depending on which building one lives in, it can be extremely loud from dorm neighbors and traffic and other noise from the streets. My dorm, Adams House, was not conducive to studying or sleeping most of the time. During the summer, the fans were inadequate, but we weren't allowed to have air conditioners. People would have barbeques in the courtyard and smoke blew in through our windows, which we had to close. It was stifling. I was very disappointed.",161,"My dorm, Adams House, was not conducive to studying or sleeping most of the time. ",dorms,negative
f19af095-0cf7-4c8e-b05d-2e4a830bb015,This is not the worst place I could have ended up but I certainly could have been happier elsewhere.,206,This is not the worst place I could have ended up but I certainly could have been happier elsewhere.,unclear,negative
ab976da9-1c01-4fc9-ae26-1becc122cf14,"There is no food for freshmen on weekends because of hours, and poor choice in dining. All grocers and convenience stores are overpriced and have poor selection. Food choice repeats over and over every day and is usually tasteless. The pizza is often still doughy. Sometimes they serve breakfast at dinner. Dining halls close way too early. 1st year students are forced onto the dining plan. Staff varies from detached to openly hostile to students. Sometimes the dining hall serve completely random food for dinner. For example, sometimes you go into a dining hall for dinner and they are serving breakfast instead.",162,"There is no food for freshmen on weekends because of hours, and poor choice in dining.",campus_food,negative
19d76565-54db-4353-bae9-af5c30f27042,"I have been associated with the University of Minnesota for a long time. Not only did I start college in 1992 as a freshman, but I also gained a few credits for a summer honors colloquium. In addition my Mom took me to a early-learning child development study.  I enjoyed my experiences at the UofM and would like them to continue for many more years.",163,I enjoyed my experiences at the UofM and would like them to continue for many more years.,unclear,positive
dd73d92b-dc12-4d30-b0b7-deb63823eb96,I liked how many RSOs there were and the community surrounding campus. I would like to see more campus activities,164,I liked how many RSOs there were and the community surrounding campus. ,community,positive
a53af07d-9bc2-415a-9a3e-f39c932bb607,"I like the open and friendly environment that I was welcomed into when I first set foot on the campus for orientation. A lot of older students/faculty members made it prominent that I was meant to be here and that I should be very proud of myself for the achievements and hard work that I've put in to get here. The campus itself is really pretty, although it can be quite a walk to a lot of different areas, they offer places to ride transportation devices like e-scooters and bikes. I think one thing that I would like to see change is perhaps some of the disparity that we see in students from different colleges. For example, students from Sixth have more offered to them than students of Marshall.",167,"The campus itself is really pretty, ",campus,positive
a53af07d-9bc2-415a-9a3e-f39c932bb607,"I like the open and friendly environment that I was welcomed into when I first set foot on the campus for orientation. A lot of older students/faculty members made it prominent that I was meant to be here and that I should be very proud of myself for the achievements and hard work that I've put in to get here. The campus itself is really pretty, although it can be quite a walk to a lot of different areas, they offer places to ride transportation devices like e-scooters and bikes. I think one thing that I would like to see change is perhaps some of the disparity that we see in students from different colleges. For example, students from Sixth have more offered to them than students of Marshall.",168,A lot of older students/faculty members made it prominent,professors,positive
a53af07d-9bc2-415a-9a3e-f39c932bb607,"I like the open and friendly environment that I was welcomed into when I first set foot on the campus for orientation. A lot of older students/faculty members made it prominent that I was meant to be here and that I should be very proud of myself for the achievements and hard work that I've put in to get here. The campus itself is really pretty, although it can be quite a walk to a lot of different areas, they offer places to ride transportation devices like e-scooters and bikes. I think one thing that I would like to see change is perhaps some of the disparity that we see in students from different colleges. For example, students from Sixth have more offered to them than students of Marshall.",166,I like the open and friendly environment that I was welcomed into when I first set foot on the campus for orientation.,community,positive
8f4c63db-595f-49fb-abf3-955c3b36dd91,"It is very easy to get involved on Lehighs campus with clubs and organizations. The University is a great size, there is always someone familiar wherever you go, and always new people to meet wherever you go! The professors are very passionate and always available to meet.",169,It is very easy to get involved on Lehighs campus with clubs and organizations.,student_life,positive
8f4c63db-595f-49fb-abf3-955c3b36dd91,"It is very easy to get involved on Lehighs campus with clubs and organizations. The University is a great size, there is always someone familiar wherever you go, and always new people to meet wherever you go! The professors are very passionate and always available to meet.",171,The professors are very passionate and always available to meet.,professors,positive
8f4c63db-595f-49fb-abf3-955c3b36dd91,"It is very easy to get involved on Lehighs campus with clubs and organizations. The University is a great size, there is always someone familiar wherever you go, and always new people to meet wherever you go! The professors are very passionate and always available to meet.",170,"The University is a great size, there is always someone familiar wherever you go, and always new people to meet wherever you go!",community,positive
98ede161-7dd8-4231-b140-45625bc46686,Academics at Tech are excruciating. You really have to want to do well in order to succeed here.,117,Academics at Tech are excruciating.,academics,negative
86ff65fb-e9dd-4d15-9f57-eca3867d6102,"The campus grounds are absolutely beautiful. Walking to class is a pleasure in itself as I get to enjoy the wonderful scenery. As for my experience in the School of Liberal Arts, my teachers have been wonderful. I've only had a great experience during my time at Tulane.",115,The campus grounds are absolutely beautiful.,campus,positive
86ff65fb-e9dd-4d15-9f57-eca3867d6102,"The campus grounds are absolutely beautiful. Walking to class is a pleasure in itself as I get to enjoy the wonderful scenery. As for my experience in the School of Liberal Arts, my teachers have been wonderful. I've only had a great experience during my time at Tulane.",116,my teachers have been wonderful.,professors,positive
a597acb9-e9c5-47d4-bcf9-f0434610c41e,"I have mostly loved my experience at Williams, but it is very much a place you have to be ready to embrace. It is rural and the school is rigorous. One doesn't really come to party -- tho you can certainly find it. What makes the place is the people and the academics and the beauty of the mountains.",114,school is rigorous,academics,positive
a597acb9-e9c5-47d4-bcf9-f0434610c41e,"I have mostly loved my experience at Williams, but it is very much a place you have to be ready to embrace. It is rural and the school is rigorous. One doesn't really come to party -- tho you can certainly find it. What makes the place is the people and the academics and the beauty of the mountains.",113,It is rural,location,neutral
0cce9872-cb4d-44cf-bec3-9b90a98f3bf9,"Wesleyan University is notoriously liberal school, known for being very progressive and full of student-activists. It's low numbers allow students and teachers to build a strong relationship as well, which has been a huge help to me so far in my career their. However, there is serious issues with the high-administration, which would include our President Michael Roth, Anonio Farias and numerous others who allow students to be pushed around as long as they are appealing to the board of trustees. They allowed a sexual predator to come in and become one of the Deans who deals with title-9 issues, as well as let an entire school go without serious mental health support, because they have refused to hire a psychiatrist full time, which has left so many frantically looking for help outside of school.",109, students and teachers to build a strong relationship ,professors,positive
0cce9872-cb4d-44cf-bec3-9b90a98f3bf9,"Wesleyan University is notoriously liberal school, known for being very progressive and full of student-activists. It's low numbers allow students and teachers to build a strong relationship as well, which has been a huge help to me so far in my career their. However, there is serious issues with the high-administration, which would include our President Michael Roth, Anonio Farias and numerous others who allow students to be pushed around as long as they are appealing to the board of trustees. They allowed a sexual predator to come in and become one of the Deans who deals with title-9 issues, as well as let an entire school go without serious mental health support, because they have refused to hire a psychiatrist full time, which has left so many frantically looking for help outside of school.",111,serious issues with the high-administration,administration,negative
0cce9872-cb4d-44cf-bec3-9b90a98f3bf9,"Wesleyan University is notoriously liberal school, known for being very progressive and full of student-activists. It's low numbers allow students and teachers to build a strong relationship as well, which has been a huge help to me so far in my career their. However, there is serious issues with the high-administration, which would include our President Michael Roth, Anonio Farias and numerous others who allow students to be pushed around as long as they are appealing to the board of trustees. They allowed a sexual predator to come in and become one of the Deans who deals with title-9 issues, as well as let an entire school go without serious mental health support, because they have refused to hire a psychiatrist full time, which has left so many frantically looking for help outside of school.",110,without serious mental health support,campus_resource,negative
45fdb6d4-7d02-4d94-a45e-9f68e1cce73b,"Pomona College was a very transformative space for me. The small class sizes and strong sense of community among professors and students really helped me thrive. I was surrounded by intellectually curious peers and inspiring professors during my four years. Beyond academics, there were an abundance of research and work opportunities to help explore my passions and potential career interests that I would not have been able to do in a larger school. I was able to pursue athletics at the collegiate level, work as a teaching research assistant, and organize community events— the opportunities were endless if you really searched for them. I also cannot forget how beautiful the campus was and how amazing the dining hall food was! Beyond the Pomona College community, you also have access to a consortium of four more top undergraduate colleges (Claremont McKenna, Scripps, Harvey Mudd, and Pitzer) where you can take classes at and connect with a whole new network of students and professors.",102,small class sizes,academics,positive
45fdb6d4-7d02-4d94-a45e-9f68e1cce73b,"Pomona College was a very transformative space for me. The small class sizes and strong sense of community among professors and students really helped me thrive. I was surrounded by intellectually curious peers and inspiring professors during my four years. Beyond academics, there were an abundance of research and work opportunities to help explore my passions and potential career interests that I would not have been able to do in a larger school. I was able to pursue athletics at the collegiate level, work as a teaching research assistant, and organize community events— the opportunities were endless if you really searched for them. I also cannot forget how beautiful the campus was and how amazing the dining hall food was! Beyond the Pomona College community, you also have access to a consortium of four more top undergraduate colleges (Claremont McKenna, Scripps, Harvey Mudd, and Pitzer) where you can take classes at and connect with a whole new network of students and professors.",107,cannot forget how beautiful the campus was,campus,positive
45fdb6d4-7d02-4d94-a45e-9f68e1cce73b,"Pomona College was a very transformative space for me. The small class sizes and strong sense of community among professors and students really helped me thrive. I was surrounded by intellectually curious peers and inspiring professors during my four years. Beyond academics, there were an abundance of research and work opportunities to help explore my passions and potential career interests that I would not have been able to do in a larger school. I was able to pursue athletics at the collegiate level, work as a teaching research assistant, and organize community events— the opportunities were endless if you really searched for them. I also cannot forget how beautiful the campus was and how amazing the dining hall food was! Beyond the Pomona College community, you also have access to a consortium of four more top undergraduate colleges (Claremont McKenna, Scripps, Harvey Mudd, and Pitzer) where you can take classes at and connect with a whole new network of students and professors.",108,how amazing the dining hall food was,campus_food,positive
45fdb6d4-7d02-4d94-a45e-9f68e1cce73b,"Pomona College was a very transformative space for me. The small class sizes and strong sense of community among professors and students really helped me thrive. I was surrounded by intellectually curious peers and inspiring professors during my four years. Beyond academics, there were an abundance of research and work opportunities to help explore my passions and potential career interests that I would not have been able to do in a larger school. I was able to pursue athletics at the collegiate level, work as a teaching research assistant, and organize community events— the opportunities were endless if you really searched for them. I also cannot forget how beautiful the campus was and how amazing the dining hall food was! Beyond the Pomona College community, you also have access to a consortium of four more top undergraduate colleges (Claremont McKenna, Scripps, Harvey Mudd, and Pitzer) where you can take classes at and connect with a whole new network of students and professors.",51, sense of community,student_life,positive
45fdb6d4-7d02-4d94-a45e-9f68e1cce73b,"Pomona College was a very transformative space for me. The small class sizes and strong sense of community among professors and students really helped me thrive. I was surrounded by intellectually curious peers and inspiring professors during my four years. Beyond academics, there were an abundance of research and work opportunities to help explore my passions and potential career interests that I would not have been able to do in a larger school. I was able to pursue athletics at the collegiate level, work as a teaching research assistant, and organize community events— the opportunities were endless if you really searched for them. I also cannot forget how beautiful the campus was and how amazing the dining hall food was! Beyond the Pomona College community, you also have access to a consortium of four more top undergraduate colleges (Claremont McKenna, Scripps, Harvey Mudd, and Pitzer) where you can take classes at and connect with a whole new network of students and professors.",106,I was able to pursue athletics at the collegiate level,athletics,positive
45fdb6d4-7d02-4d94-a45e-9f68e1cce73b,"Pomona College was a very transformative space for me. The small class sizes and strong sense of community among professors and students really helped me thrive. I was surrounded by intellectually curious peers and inspiring professors during my four years. Beyond academics, there were an abundance of research and work opportunities to help explore my passions and potential career interests that I would not have been able to do in a larger school. I was able to pursue athletics at the collegiate level, work as a teaching research assistant, and organize community events— the opportunities were endless if you really searched for them. I also cannot forget how beautiful the campus was and how amazing the dining hall food was! Beyond the Pomona College community, you also have access to a consortium of four more top undergraduate colleges (Claremont McKenna, Scripps, Harvey Mudd, and Pitzer) where you can take classes at and connect with a whole new network of students and professors.",104,I was surrounded by intellectually curious peers and inspiring professors during my four years.,professors,positive
45fdb6d4-7d02-4d94-a45e-9f68e1cce73b,"Pomona College was a very transformative space for me. The small class sizes and strong sense of community among professors and students really helped me thrive. I was surrounded by intellectually curious peers and inspiring professors during my four years. Beyond academics, there were an abundance of research and work opportunities to help explore my passions and potential career interests that I would not have been able to do in a larger school. I was able to pursue athletics at the collegiate level, work as a teaching research assistant, and organize community events— the opportunities were endless if you really searched for them. I also cannot forget how beautiful the campus was and how amazing the dining hall food was! Beyond the Pomona College community, you also have access to a consortium of four more top undergraduate colleges (Claremont McKenna, Scripps, Harvey Mudd, and Pitzer) where you can take classes at and connect with a whole new network of students and professors.",105,opportunities to help explore my passions and potential career interests,career_prep,positive
45fdb6d4-7d02-4d94-a45e-9f68e1cce73b,"Pomona College was a very transformative space for me. The small class sizes and strong sense of community among professors and students really helped me thrive. I was surrounded by intellectually curious peers and inspiring professors during my four years. Beyond academics, there were an abundance of research and work opportunities to help explore my passions and potential career interests that I would not have been able to do in a larger school. I was able to pursue athletics at the collegiate level, work as a teaching research assistant, and organize community events— the opportunities were endless if you really searched for them. I also cannot forget how beautiful the campus was and how amazing the dining hall food was! Beyond the Pomona College community, you also have access to a consortium of four more top undergraduate colleges (Claremont McKenna, Scripps, Harvey Mudd, and Pitzer) where you can take classes at and connect with a whole new network of students and professors.",103,strong sense of community,community,positive
0ccd1aac-1830-4506-b025-8b009612c969,UW either needs to open another campus or lower their acceptance rate. It is absolutely unacceptable for required courses to fill up and close so quickly. As a freshman you will struggle to find a way to get your credits in subjects you're interested in. Prepare for 600 students in lectures.,101,required courses to fill up and close so quickly,academics,negative
be9b78e7-b8e5-4fce-91e7-fc7b5c20ee14,"The campus is gorgeous and really is a great location. There are so many resources and opportunities that you can take advantage of to achieve your goals, network, travel, give back to the community, grow a support system, etc.",58, campus is gorgeous,campus,positive
be9b78e7-b8e5-4fce-91e7-fc7b5c20ee14,"The campus is gorgeous and really is a great location. There are so many resources and opportunities that you can take advantage of to achieve your goals, network, travel, give back to the community, grow a support system, etc.",153,The campus is gorgeous,campus,positive
be9b78e7-b8e5-4fce-91e7-fc7b5c20ee14,"The campus is gorgeous and really is a great location. There are so many resources and opportunities that you can take advantage of to achieve your goals, network, travel, give back to the community, grow a support system, etc.",99,The campus is gorgeous and really is a great location,location,positive
be9b78e7-b8e5-4fce-91e7-fc7b5c20ee14,"The campus is gorgeous and really is a great location. There are so many resources and opportunities that you can take advantage of to achieve your goals, network, travel, give back to the community, grow a support system, etc.",100,so many resources and opportunities that you can take advantage of ,campus_resource,positive
f921edd4-2c0f-479a-b951-ff971e7ecaf7,"Northeastern overall is a great career-oriented school. Being surrounded by like-minded, very drive and career-oriented people really helps motivate you to do the work you need to do; however, the social scene is really lacking and Northeastern doesn't do a lot to help foster a community or activities to help connect you with people. The school is very independent and it can feel isolating at times if you are not apart of a bigger scene - like greek life. Parties are also scarce and can be hard to come by. There is a housing crisis right now due to over enrollment so housing can be very tricky and impossible to get, the food is overpriced and mediocre, and the cost of living in the surrounding area is insane. There is very poor diversity and the university never communicates safety issues in time. A study died in the library and there was little to no communication, shots were fired in the train station and we got a text about it an hour later, etc.",97,very poor diversity ,diversity,negative
f921edd4-2c0f-479a-b951-ff971e7ecaf7,"Northeastern overall is a great career-oriented school. Being surrounded by like-minded, very drive and career-oriented people really helps motivate you to do the work you need to do; however, the social scene is really lacking and Northeastern doesn't do a lot to help foster a community or activities to help connect you with people. The school is very independent and it can feel isolating at times if you are not apart of a bigger scene - like greek life. Parties are also scarce and can be hard to come by. There is a housing crisis right now due to over enrollment so housing can be very tricky and impossible to get, the food is overpriced and mediocre, and the cost of living in the surrounding area is insane. There is very poor diversity and the university never communicates safety issues in time. A study died in the library and there was little to no communication, shots were fired in the train station and we got a text about it an hour later, etc.",94,There is a housing crisis right now,dorms,negative
f921edd4-2c0f-479a-b951-ff971e7ecaf7,"Northeastern overall is a great career-oriented school. Being surrounded by like-minded, very drive and career-oriented people really helps motivate you to do the work you need to do; however, the social scene is really lacking and Northeastern doesn't do a lot to help foster a community or activities to help connect you with people. The school is very independent and it can feel isolating at times if you are not apart of a bigger scene - like greek life. Parties are also scarce and can be hard to come by. There is a housing crisis right now due to over enrollment so housing can be very tricky and impossible to get, the food is overpriced and mediocre, and the cost of living in the surrounding area is insane. There is very poor diversity and the university never communicates safety issues in time. A study died in the library and there was little to no communication, shots were fired in the train station and we got a text about it an hour later, etc.",95,food is overpriced and mediocre,campus_food,negative
f921edd4-2c0f-479a-b951-ff971e7ecaf7,"Northeastern overall is a great career-oriented school. Being surrounded by like-minded, very drive and career-oriented people really helps motivate you to do the work you need to do; however, the social scene is really lacking and Northeastern doesn't do a lot to help foster a community or activities to help connect you with people. The school is very independent and it can feel isolating at times if you are not apart of a bigger scene - like greek life. Parties are also scarce and can be hard to come by. There is a housing crisis right now due to over enrollment so housing can be very tricky and impossible to get, the food is overpriced and mediocre, and the cost of living in the surrounding area is insane. There is very poor diversity and the university never communicates safety issues in time. A study died in the library and there was little to no communication, shots were fired in the train station and we got a text about it an hour later, etc.",92,the social scene is really lacking,party_scene,negative
f921edd4-2c0f-479a-b951-ff971e7ecaf7,"Northeastern overall is a great career-oriented school. Being surrounded by like-minded, very drive and career-oriented people really helps motivate you to do the work you need to do; however, the social scene is really lacking and Northeastern doesn't do a lot to help foster a community or activities to help connect you with people. The school is very independent and it can feel isolating at times if you are not apart of a bigger scene - like greek life. Parties are also scarce and can be hard to come by. There is a housing crisis right now due to over enrollment so housing can be very tricky and impossible to get, the food is overpriced and mediocre, and the cost of living in the surrounding area is insane. There is very poor diversity and the university never communicates safety issues in time. A study died in the library and there was little to no communication, shots were fired in the train station and we got a text about it an hour later, etc.",18,safety,safety,negative
f921edd4-2c0f-479a-b951-ff971e7ecaf7,"Northeastern overall is a great career-oriented school. Being surrounded by like-minded, very drive and career-oriented people really helps motivate you to do the work you need to do; however, the social scene is really lacking and Northeastern doesn't do a lot to help foster a community or activities to help connect you with people. The school is very independent and it can feel isolating at times if you are not apart of a bigger scene - like greek life. Parties are also scarce and can be hard to come by. There is a housing crisis right now due to over enrollment so housing can be very tricky and impossible to get, the food is overpriced and mediocre, and the cost of living in the surrounding area is insane. There is very poor diversity and the university never communicates safety issues in time. A study died in the library and there was little to no communication, shots were fired in the train station and we got a text about it an hour later, etc.",98,university never communicates safety issues in time,safety,negative
f921edd4-2c0f-479a-b951-ff971e7ecaf7,"Northeastern overall is a great career-oriented school. Being surrounded by like-minded, very drive and career-oriented people really helps motivate you to do the work you need to do; however, the social scene is really lacking and Northeastern doesn't do a lot to help foster a community or activities to help connect you with people. The school is very independent and it can feel isolating at times if you are not apart of a bigger scene - like greek life. Parties are also scarce and can be hard to come by. There is a housing crisis right now due to over enrollment so housing can be very tricky and impossible to get, the food is overpriced and mediocre, and the cost of living in the surrounding area is insane. There is very poor diversity and the university never communicates safety issues in time. A study died in the library and there was little to no communication, shots were fired in the train station and we got a text about it an hour later, etc.",96,cost of living in the surrounding area is insane,affordability,negative
f921edd4-2c0f-479a-b951-ff971e7ecaf7,"Northeastern overall is a great career-oriented school. Being surrounded by like-minded, very drive and career-oriented people really helps motivate you to do the work you need to do; however, the social scene is really lacking and Northeastern doesn't do a lot to help foster a community or activities to help connect you with people. The school is very independent and it can feel isolating at times if you are not apart of a bigger scene - like greek life. Parties are also scarce and can be hard to come by. There is a housing crisis right now due to over enrollment so housing can be very tricky and impossible to get, the food is overpriced and mediocre, and the cost of living in the surrounding area is insane. There is very poor diversity and the university never communicates safety issues in time. A study died in the library and there was little to no communication, shots were fired in the train station and we got a text about it an hour later, etc.",91,Northeastern overall is a great career-oriented school. ,career_prep,positive
