guid,body,highlight_id,text,topic,sentiment
4141c12d-a7e4-4dec-bb74-476246fd72c5,"A&M has an incredible reputation in most of its departments, and after attending this university for 3 years I've seen why. Now, to be honest, I wasn't a hardcore aggie when I got here. I had hoped to go out of state for college, but financially that wasn't an option. I came into my freshman year with very low expectations, especially after growing up surrounded by longhorns. However, I can confidently say that this was the best decision I've ever made. This school does such a good job with inclusion and giving every student an opportunity to meet people. There's an aura around this school that will pull you in if you give it a chance, and you meet incredible people along the way. The only things I'd like to see some change in is the advisors and traffic. TAMU advisors are under a lot of stress with the large amount of students they have, so the quality of the help we get is not great. And the traffic... it's no fun. The train is fun at first until it stops you from going to your 8 am.",347,And the traffic... it's no fun. The train is fun at first until it stops you from going to your 8 am.,campus_facilities,negative
a13116d7-eeb6-47cf-9854-22504f67cc20,"Villanova is a great place for academics. I've had a lot of amazing opportunities as a science major. However, it is super homogeneous. The student body (the villanova nice) just doesn't really care about anything. My classes have been great except for intro theology, which as a non-Catholic was disastrous.  I know most theology professors are not like that, but the one I had really just ruined my semester experience and never failed to make my views feel unwelcome. 

Diversity is next to non-existent, basketball is fun to have around, if you research and pick woke professors you'll be good, housing honestly isn't bad at all, the campus is super safe, the party scene is extremely lacking, the local area and police doesn't like the university much, the food isn't the worst (some locations are better than others). You'll get a good education for sure, but the environment is lacking at best.",348,I've had a lot of amazing opportunities as a science major.,university_resources,positive
a13116d7-eeb6-47cf-9854-22504f67cc20,"Villanova is a great place for academics. I've had a lot of amazing opportunities as a science major. However, it is super homogeneous. The student body (the villanova nice) just doesn't really care about anything. My classes have been great except for intro theology, which as a non-Catholic was disastrous.  I know most theology professors are not like that, but the one I had really just ruined my semester experience and never failed to make my views feel unwelcome. 

Diversity is next to non-existent, basketball is fun to have around, if you research and pick woke professors you'll be good, housing honestly isn't bad at all, the campus is super safe, the party scene is extremely lacking, the local area and police doesn't like the university much, the food isn't the worst (some locations are better than others). You'll get a good education for sure, but the environment is lacking at best.",349,"However, it is super homogeneous. The student body (the villanova nice) just doesn't really care about anything.",social_life,negative
a13116d7-eeb6-47cf-9854-22504f67cc20,"Villanova is a great place for academics. I've had a lot of amazing opportunities as a science major. However, it is super homogeneous. The student body (the villanova nice) just doesn't really care about anything. My classes have been great except for intro theology, which as a non-Catholic was disastrous.  I know most theology professors are not like that, but the one I had really just ruined my semester experience and never failed to make my views feel unwelcome. 

Diversity is next to non-existent, basketball is fun to have around, if you research and pick woke professors you'll be good, housing honestly isn't bad at all, the campus is super safe, the party scene is extremely lacking, the local area and police doesn't like the university much, the food isn't the worst (some locations are better than others). You'll get a good education for sure, but the environment is lacking at best.",350,Villanova is a great place for academics,academics,positive
a13116d7-eeb6-47cf-9854-22504f67cc20,"Villanova is a great place for academics. I've had a lot of amazing opportunities as a science major. However, it is super homogeneous. The student body (the villanova nice) just doesn't really care about anything. My classes have been great except for intro theology, which as a non-Catholic was disastrous.  I know most theology professors are not like that, but the one I had really just ruined my semester experience and never failed to make my views feel unwelcome. 

Diversity is next to non-existent, basketball is fun to have around, if you research and pick woke professors you'll be good, housing honestly isn't bad at all, the campus is super safe, the party scene is extremely lacking, the local area and police doesn't like the university much, the food isn't the worst (some locations are better than others). You'll get a good education for sure, but the environment is lacking at best.",351,Diversity is next to non-existent,diversity,negative
a13116d7-eeb6-47cf-9854-22504f67cc20,"Villanova is a great place for academics. I've had a lot of amazing opportunities as a science major. However, it is super homogeneous. The student body (the villanova nice) just doesn't really care about anything. My classes have been great except for intro theology, which as a non-Catholic was disastrous.  I know most theology professors are not like that, but the one I had really just ruined my semester experience and never failed to make my views feel unwelcome. 

Diversity is next to non-existent, basketball is fun to have around, if you research and pick woke professors you'll be good, housing honestly isn't bad at all, the campus is super safe, the party scene is extremely lacking, the local area and police doesn't like the university much, the food isn't the worst (some locations are better than others). You'll get a good education for sure, but the environment is lacking at best.",352,if you research and pick woke professors you'll be good,professors,neutural
a13116d7-eeb6-47cf-9854-22504f67cc20,"Villanova is a great place for academics. I've had a lot of amazing opportunities as a science major. However, it is super homogeneous. The student body (the villanova nice) just doesn't really care about anything. My classes have been great except for intro theology, which as a non-Catholic was disastrous.  I know most theology professors are not like that, but the one I had really just ruined my semester experience and never failed to make my views feel unwelcome. 

Diversity is next to non-existent, basketball is fun to have around, if you research and pick woke professors you'll be good, housing honestly isn't bad at all, the campus is super safe, the party scene is extremely lacking, the local area and police doesn't like the university much, the food isn't the worst (some locations are better than others). You'll get a good education for sure, but the environment is lacking at best.",353,housing honestly isn't bad at all,campus_facilities,positive
a13116d7-eeb6-47cf-9854-22504f67cc20,"Villanova is a great place for academics. I've had a lot of amazing opportunities as a science major. However, it is super homogeneous. The student body (the villanova nice) just doesn't really care about anything. My classes have been great except for intro theology, which as a non-Catholic was disastrous.  I know most theology professors are not like that, but the one I had really just ruined my semester experience and never failed to make my views feel unwelcome. 

Diversity is next to non-existent, basketball is fun to have around, if you research and pick woke professors you'll be good, housing honestly isn't bad at all, the campus is super safe, the party scene is extremely lacking, the local area and police doesn't like the university much, the food isn't the worst (some locations are better than others). You'll get a good education for sure, but the environment is lacking at best.",354,the campus is super safe,safety,positive
a13116d7-eeb6-47cf-9854-22504f67cc20,"Villanova is a great place for academics. I've had a lot of amazing opportunities as a science major. However, it is super homogeneous. The student body (the villanova nice) just doesn't really care about anything. My classes have been great except for intro theology, which as a non-Catholic was disastrous.  I know most theology professors are not like that, but the one I had really just ruined my semester experience and never failed to make my views feel unwelcome. 

Diversity is next to non-existent, basketball is fun to have around, if you research and pick woke professors you'll be good, housing honestly isn't bad at all, the campus is super safe, the party scene is extremely lacking, the local area and police doesn't like the university much, the food isn't the worst (some locations are better than others). You'll get a good education for sure, but the environment is lacking at best.",355,the party scene is extremely lacking,social_life,negative
69504a90-759b-4ffe-af51-715ee927993e,"Barnard is very unique, as it’s an undergraduate college of Columbia University (yes, that makes it an Ivy League) but also a tight-knit women’s college. The Columbia Daily Spectator calls it “the only women’s college in the Ivy League.” Lots of recruited athletes at Columbia can go to Barnard instead of CC (Columbia College). A lot of friends were recruited CU athletes at Barnard. It’s also different from other women’s colleges because it feels like a women’s dorm at Columbia. It’s sooo integrated and feels co-Ed! The leaders of most Columbia clubs are Barnard women tbh. It can be annoying to constantly explain to people that Barnard is 100% integrated with the other schools at CU though.

The internships at Barnard are INSANE. I was a history major and got internships at top investment banks, big tech companies, famous TV shows and more. It was so easy to get a good job, in part because Barnard alums are obsessed with hiring other Barnard students. NYC was also so fun to be in.",356,It’s sooo integrated and feels co-Ed!,social_life,positive
69504a90-759b-4ffe-af51-715ee927993e,"Barnard is very unique, as it’s an undergraduate college of Columbia University (yes, that makes it an Ivy League) but also a tight-knit women’s college. The Columbia Daily Spectator calls it “the only women’s college in the Ivy League.” Lots of recruited athletes at Columbia can go to Barnard instead of CC (Columbia College). A lot of friends were recruited CU athletes at Barnard. It’s also different from other women’s colleges because it feels like a women’s dorm at Columbia. It’s sooo integrated and feels co-Ed! The leaders of most Columbia clubs are Barnard women tbh. It can be annoying to constantly explain to people that Barnard is 100% integrated with the other schools at CU though.

The internships at Barnard are INSANE. I was a history major and got internships at top investment banks, big tech companies, famous TV shows and more. It was so easy to get a good job, in part because Barnard alums are obsessed with hiring other Barnard students. NYC was also so fun to be in.",357,"The internships at Barnard are INSANE. I was a history major and got internships at top investment banks, big tech companies, famous TV shows and more. It was so easy to get a good job, in part because Barnard alums are obsessed with hiring other Barnard students.",career_prospect,positive
69504a90-759b-4ffe-af51-715ee927993e,"Barnard is very unique, as it’s an undergraduate college of Columbia University (yes, that makes it an Ivy League) but also a tight-knit women’s college. The Columbia Daily Spectator calls it “the only women’s college in the Ivy League.” Lots of recruited athletes at Columbia can go to Barnard instead of CC (Columbia College). A lot of friends were recruited CU athletes at Barnard. It’s also different from other women’s colleges because it feels like a women’s dorm at Columbia. It’s sooo integrated and feels co-Ed! The leaders of most Columbia clubs are Barnard women tbh. It can be annoying to constantly explain to people that Barnard is 100% integrated with the other schools at CU though.

The internships at Barnard are INSANE. I was a history major and got internships at top investment banks, big tech companies, famous TV shows and more. It was so easy to get a good job, in part because Barnard alums are obsessed with hiring other Barnard students. NYC was also so fun to be in.",358,NYC was also so fun to be in.,location,positive
d5a12770-19a7-45ec-8d2a-6a296b01edb4,"The experience so far into my 4 years here have been amazing. Truly a great area, everybody is nice and easy going. You will need to get use to biking everywhere because it's easier to get around than using a car. The night life is full of things to do. Academics are good and teacher are solid. The only thing I would have to say is the quarters are hard to deal with sometimes if you have a bad midterm. Another downside is prepare to find housing earlier than you expect so you are not stressing because there is limited housing.",359,Truly a great area,location,positive
d5a12770-19a7-45ec-8d2a-6a296b01edb4,"The experience so far into my 4 years here have been amazing. Truly a great area, everybody is nice and easy going. You will need to get use to biking everywhere because it's easier to get around than using a car. The night life is full of things to do. Academics are good and teacher are solid. The only thing I would have to say is the quarters are hard to deal with sometimes if you have a bad midterm. Another downside is prepare to find housing earlier than you expect so you are not stressing because there is limited housing.",360,The night life is full of things to do.,social_life,positive
d5a12770-19a7-45ec-8d2a-6a296b01edb4,"The experience so far into my 4 years here have been amazing. Truly a great area, everybody is nice and easy going. You will need to get use to biking everywhere because it's easier to get around than using a car. The night life is full of things to do. Academics are good and teacher are solid. The only thing I would have to say is the quarters are hard to deal with sometimes if you have a bad midterm. Another downside is prepare to find housing earlier than you expect so you are not stressing because there is limited housing.",361,Academics are good,academics,positive
d5a12770-19a7-45ec-8d2a-6a296b01edb4,"The experience so far into my 4 years here have been amazing. Truly a great area, everybody is nice and easy going. You will need to get use to biking everywhere because it's easier to get around than using a car. The night life is full of things to do. Academics are good and teacher are solid. The only thing I would have to say is the quarters are hard to deal with sometimes if you have a bad midterm. Another downside is prepare to find housing earlier than you expect so you are not stressing because there is limited housing.",362,teacher are solid,professors,positive
d5a12770-19a7-45ec-8d2a-6a296b01edb4,"The experience so far into my 4 years here have been amazing. Truly a great area, everybody is nice and easy going. You will need to get use to biking everywhere because it's easier to get around than using a car. The night life is full of things to do. Academics are good and teacher are solid. The only thing I would have to say is the quarters are hard to deal with sometimes if you have a bad midterm. Another downside is prepare to find housing earlier than you expect so you are not stressing because there is limited housing.",363,Another downside is prepare to find housing earlier than you expect so you are not stressing because there is limited housing.,campus_facilities,negative
1e99434a-245d-4b33-9db4-a16a80f90d0c,"I have loved the school spirit and community feel of Boston College. The required core courses have pushed me to step away from how I usually think about myself, my life, and my education. They have helped me gain perspective on how to live my life in a fulfilling way. Additionally, Boston College has encouraged me to be active in my community both at school and at home. They truly take their mission statement seriously when they say their students are ""men and women for others.""",364,"The required core courses have pushed me to step away from how I usually think about myself, my life, and my education. They have helped me gain perspective on how to live my life in a fulfilling way.",academics,positive
1e99434a-245d-4b33-9db4-a16a80f90d0c,"I have loved the school spirit and community feel of Boston College. The required core courses have pushed me to step away from how I usually think about myself, my life, and my education. They have helped me gain perspective on how to live my life in a fulfilling way. Additionally, Boston College has encouraged me to be active in my community both at school and at home. They truly take their mission statement seriously when they say their students are ""men and women for others.""",365,"Additionally, Boston College has encouraged me to be active in my community both at school and at home.",social_life,positive
1e99434a-245d-4b33-9db4-a16a80f90d0c,"I have loved the school spirit and community feel of Boston College. The required core courses have pushed me to step away from how I usually think about myself, my life, and my education. They have helped me gain perspective on how to live my life in a fulfilling way. Additionally, Boston College has encouraged me to be active in my community both at school and at home. They truly take their mission statement seriously when they say their students are ""men and women for others.""",366,I have loved the school spirit and community feel of Boston College.,social_life,positive
349332bf-9a77-4d49-aa7f-dfe8d6934b09,I love how the classes I am taking for my major in Government and the program I am in has helped make a big campus feel small.,611,I love how the classes I am taking for my major in Government,academics,positive
7cb3a090-e2f8-444f-9129-9e1ba2410d7a,"I love Rutgers. Everyone is so nice, and they have so many programs that you can take. Everyone if very helpful, and informational. Yes everything is very confusing if it is your first time here, but once you get the hang of it it’s a breeze.",367,they have so many programs that you can take.,university_resources,positive
d6a84d26-3ae6-4932-b8db-5b4dd7d30d27,"REVIEW SUMMED UP: A public high school but everyone lives together (and happen to be very privileged).

Socially, Haverford can be miserable if you aren't an athlete. I haven't found any people I gel with at all despite forcing myself to go to the pitiful ""parties"" that sports teams host. At least I can say I've tried. I also realize the liberal arts way of education isn't for me, so that's my mistake applying ED here. As a freshman, campus feels like a bubble and you see everyone you don't want to see every day. You know everything about everyone and vice versa. Not my kind of environment whatsoever. Academics have also been grueling without much payoff. I haven't internalized a lot of the content despite putting in so many hours outside of class. I can understand your enjoyment of Haverford if you're a STEM major, but don't apply if you're not. Everything outside of that department is lackluster.

Transferring somewhere larger after this year :)",369,Academics have also been grueling without much payoff. I haven't internalized a lot of the content despite putting in so many hours outside of class,academics,negative
9b0360c2-210f-4089-a2e6-b5ce2ef97057,"The campus is large and beautiful. There are plenty of places to lounge or study. There isn't a core curriculum, so trying different fields of interest is very easy and encouraged.  It is relatively seamless to transition between majors. The professors are incredibly kind and thoughtful. One of my main complaints is that for some majors, the program is fully developed with a multitude of courses, professors, and class times. But for other majors, there are much fewer resources and course electives.",370,The campus is large and beautiful. There are plenty of places to lounge or study.,campus_facilities,positive
9b0360c2-210f-4089-a2e6-b5ce2ef97057,"The campus is large and beautiful. There are plenty of places to lounge or study. There isn't a core curriculum, so trying different fields of interest is very easy and encouraged.  It is relatively seamless to transition between majors. The professors are incredibly kind and thoughtful. One of my main complaints is that for some majors, the program is fully developed with a multitude of courses, professors, and class times. But for other majors, there are much fewer resources and course electives.",371,The professors are incredibly kind and thoughtful.,professors,positive
9b0360c2-210f-4089-a2e6-b5ce2ef97057,"The campus is large and beautiful. There are plenty of places to lounge or study. There isn't a core curriculum, so trying different fields of interest is very easy and encouraged.  It is relatively seamless to transition between majors. The professors are incredibly kind and thoughtful. One of my main complaints is that for some majors, the program is fully developed with a multitude of courses, professors, and class times. But for other majors, there are much fewer resources and course electives.",373,"One of my main complaints is that for some majors, the program is fully developed with a multitude of courses, professors, and class times. But for other majors, there are much fewer resources and course electives.",academics,neutural
468a078d-c075-4eae-881e-30718165330a,"I have had wonderful academic and professional opportunities, amazing professors, and phenomenal friends because I attended Yale.",454,I have had wonderful academic and professional opportunities,university_resources,positive
468a078d-c075-4eae-881e-30718165330a,"I have had wonderful academic and professional opportunities, amazing professors, and phenomenal friends because I attended Yale.",455,amazing professors,professors,positive
468a078d-c075-4eae-881e-30718165330a,"I have had wonderful academic and professional opportunities, amazing professors, and phenomenal friends because I attended Yale.",456,phenomenal friends,social_life,positive
c291cf95-9272-4745-9155-98b6c6d99cce,"The classes are small which is extremely beneficial to getting to know your teachers. However, the classes themselves are not very diverse and is lacking in a sense.",457,"The classes are small which is extremely beneficial to getting to know your teachers. However, the classes themselves are not very diverse and is lacking in a sense.",academics,neutural
820b7a8c-d899-4e4e-9476-55a9fa655f2f,My experience at UCSB was fulfilling both socially and academically. I lived 4 minutes away from the beach and met my best friends.,458,My experience at UCSB was fulfilling both socially,social_life,positive
820b7a8c-d899-4e4e-9476-55a9fa655f2f,My experience at UCSB was fulfilling both socially and academically. I lived 4 minutes away from the beach and met my best friends.,459,My experience at UCSB was fulfilling both socially and academically,academics,positive
820b7a8c-d899-4e4e-9476-55a9fa655f2f,My experience at UCSB was fulfilling both socially and academically. I lived 4 minutes away from the beach and met my best friends.,460,I lived 4 minutes away from the beach,location,positive
70ed86a2-9d9a-463b-be71-4a851c084184,"The professors at Smith are wonderful and very passionate about teaching! I've had excellent opportunities to follow my interests and pursue research in areas I am passionate about. The campus is beautiful and has a strong community, where students work cooperatively rather than competitively. Smith is a wonderful school that I would recommend to anyone considering it!",82,he campus is beautiful,campus_facilities,positive
70ed86a2-9d9a-463b-be71-4a851c084184,"The professors at Smith are wonderful and very passionate about teaching! I've had excellent opportunities to follow my interests and pursue research in areas I am passionate about. The campus is beautiful and has a strong community, where students work cooperatively rather than competitively. Smith is a wonderful school that I would recommend to anyone considering it!",315,The campus is beautiful,campus_facilities,positive
70ed86a2-9d9a-463b-be71-4a851c084184,"The professors at Smith are wonderful and very passionate about teaching! I've had excellent opportunities to follow my interests and pursue research in areas I am passionate about. The campus is beautiful and has a strong community, where students work cooperatively rather than competitively. Smith is a wonderful school that I would recommend to anyone considering it!",461,The professors at Smith are wonderful and very passionate about teaching!,professors,positive
70ed86a2-9d9a-463b-be71-4a851c084184,"The professors at Smith are wonderful and very passionate about teaching! I've had excellent opportunities to follow my interests and pursue research in areas I am passionate about. The campus is beautiful and has a strong community, where students work cooperatively rather than competitively. Smith is a wonderful school that I would recommend to anyone considering it!",462,I've had excellent opportunities to follow my interests and pursue research in areas I am passionate about.,university_resources,positive
70ed86a2-9d9a-463b-be71-4a851c084184,"The professors at Smith are wonderful and very passionate about teaching! I've had excellent opportunities to follow my interests and pursue research in areas I am passionate about. The campus is beautiful and has a strong community, where students work cooperatively rather than competitively. Smith is a wonderful school that I would recommend to anyone considering it!",463,The campus is beautiful,campus_facilities,positive
70ed86a2-9d9a-463b-be71-4a851c084184,"The professors at Smith are wonderful and very passionate about teaching! I've had excellent opportunities to follow my interests and pursue research in areas I am passionate about. The campus is beautiful and has a strong community, where students work cooperatively rather than competitively. Smith is a wonderful school that I would recommend to anyone considering it!",464,"has a strong community, where students work cooperatively rather than competitively",social_life,positive
f38a11a6-6fe7-4b39-941a-6377d8d9c4f7,"My experience has been excellent so far, and I feel supported. I have had structure and lots of resources to complete all assignments.",465,I have had structure and lots of resources to complete all assignments,academics,positive
bdac37c6-0503-4295-9448-6b008dc8d433,"Harvey Mudd has the potential to be a really good school. If administrators proactively listen to students more and are more willing to listen to student groups, the campus atmosphere would be a lot better.",466,"If administrators proactively listen to students more and are more willing to listen to student groups, the campus atmosphere would be a lot better.",administration,neutural
cdc4b8c4-0453-429c-9be0-e5a98a0a83f4,"I wanted to go to a party school when I decided to come here, but boy ... I was not prepared. As a pre-med student, I felt like I had no one to come to that cared about school or anything valuable. I love the campus, but the environment is definitely something. All that anyone cares about is money and status as well as partying. It is a great school if you just want to party and do not want to grow as a person; however, if you do not have a family business or aren't in the business school already, achieving your goals and following your passions is difficult in this environment.",467,"As a pre-med student, I felt like I had no one to come to that cared about school or anything valuable",social_life,negative
cdc4b8c4-0453-429c-9be0-e5a98a0a83f4,"I wanted to go to a party school when I decided to come here, but boy ... I was not prepared. As a pre-med student, I felt like I had no one to come to that cared about school or anything valuable. I love the campus, but the environment is definitely something. All that anyone cares about is money and status as well as partying. It is a great school if you just want to party and do not want to grow as a person; however, if you do not have a family business or aren't in the business school already, achieving your goals and following your passions is difficult in this environment.",468,I love the campus,campus_facilities,positive
cdc4b8c4-0453-429c-9be0-e5a98a0a83f4,"I wanted to go to a party school when I decided to come here, but boy ... I was not prepared. As a pre-med student, I felt like I had no one to come to that cared about school or anything valuable. I love the campus, but the environment is definitely something. All that anyone cares about is money and status as well as partying. It is a great school if you just want to party and do not want to grow as a person; however, if you do not have a family business or aren't in the business school already, achieving your goals and following your passions is difficult in this environment.",469,All that anyone cares about is money and status as well as partying,social_life,negative
cdc4b8c4-0453-429c-9be0-e5a98a0a83f4,"I wanted to go to a party school when I decided to come here, but boy ... I was not prepared. As a pre-med student, I felt like I had no one to come to that cared about school or anything valuable. I love the campus, but the environment is definitely something. All that anyone cares about is money and status as well as partying. It is a great school if you just want to party and do not want to grow as a person; however, if you do not have a family business or aren't in the business school already, achieving your goals and following your passions is difficult in this environment.",470,"if you do not have a family business or aren't in the business school already, achieving your goals and following your passions is difficult in this environment.",university_resources,negative
d9ed9281-9e73-43e6-8a9c-27e7df5f8675,"Attending Davidson College as a black male student in a predominantly white institution has shaped my college experience in profound ways. While Davidson College has been a warm and welcoming community, providing incredible opportunities for personal and academic growth, it is essential to acknowledge the complexities that arise from navigating a social_life that can at times be lackluster. Nonetheless, the ability to build lasting relationships with fellow students has been a transformative aspect of my time at Davidson.
Although Davidson College has a warm and inclusive community, it is essential to acknowledge the challenges that can arise in the social sphere. As a black male student, I have occasionally felt the lack of diversity and cultural representation within certain social circles. This can lead to feelings of isolation or being misunderstood, as experiences and perspectives may differ significantly.",471,"As a black male student, I have occasionally felt the lack of diversity and cultural representation within certain social circles",diversity,negative
d9ed9281-9e73-43e6-8a9c-27e7df5f8675,"Attending Davidson College as a black male student in a predominantly white institution has shaped my college experience in profound ways. While Davidson College has been a warm and welcoming community, providing incredible opportunities for personal and academic growth, it is essential to acknowledge the complexities that arise from navigating a social_life that can at times be lackluster. Nonetheless, the ability to build lasting relationships with fellow students has been a transformative aspect of my time at Davidson.
Although Davidson College has a warm and inclusive community, it is essential to acknowledge the challenges that can arise in the social sphere. As a black male student, I have occasionally felt the lack of diversity and cultural representation within certain social circles. This can lead to feelings of isolation or being misunderstood, as experiences and perspectives may differ significantly.",472,"While Davidson College has been a warm and welcoming community, providing incredible opportunities for personal and academic growth, it is essential to acknowledge the complexities that arise from navigating a social_life that can at times be lackluster.",social_life,neutural
327605dd-5b5e-4e5e-859a-a07b3c608adc,"I love Georgia Institute of Technology for its rigorous academic programs, cutting-edge research opportunities, and vibrant campus community. The institution's reputation for excellence in STEM fields and strong industry connections are also notable aspects of the overall experience at Georgia Tech. Also the campus is stunning.",473,I love Georgia Institute of Technology for its rigorous academic programs,academics,positive
327605dd-5b5e-4e5e-859a-a07b3c608adc,"I love Georgia Institute of Technology for its rigorous academic programs, cutting-edge research opportunities, and vibrant campus community. The institution's reputation for excellence in STEM fields and strong industry connections are also notable aspects of the overall experience at Georgia Tech. Also the campus is stunning.",474,cutting-edge research opportunities,university_resources,positive
327605dd-5b5e-4e5e-859a-a07b3c608adc,"I love Georgia Institute of Technology for its rigorous academic programs, cutting-edge research opportunities, and vibrant campus community. The institution's reputation for excellence in STEM fields and strong industry connections are also notable aspects of the overall experience at Georgia Tech. Also the campus is stunning.",475,vibrant campus community,social_life,positive
327605dd-5b5e-4e5e-859a-a07b3c608adc,"I love Georgia Institute of Technology for its rigorous academic programs, cutting-edge research opportunities, and vibrant campus community. The institution's reputation for excellence in STEM fields and strong industry connections are also notable aspects of the overall experience at Georgia Tech. Also the campus is stunning.",476,The institution's reputation for excellence in STEM fields and strong industry connections are also notable aspects of the overall experience at Georgia Tech,career_prospect,positive
327605dd-5b5e-4e5e-859a-a07b3c608adc,"I love Georgia Institute of Technology for its rigorous academic programs, cutting-edge research opportunities, and vibrant campus community. The institution's reputation for excellence in STEM fields and strong industry connections are also notable aspects of the overall experience at Georgia Tech. Also the campus is stunning.",477,Also the campus is stunning,campus_facilities,positive
01395cac-4dc0-4655-b7f2-90a0e18cdba3,"I went to Bowdoin very excited! I am from SC and I wanted to see a different area of the country. I’m outgoing so I wasn’t worried about the transition, but what I found made me intensely unhappy at Bowdoin.

-Academically, Bowdoin is great. Profs are great (if a little quirky), but always make themselves available.

-Bowdoin is a VERY culturally homogeneous place. Bowdoin’s reputation as a happy campus stems from homogeneity: a vast majority of students are from the Midatlantic or Northeast, and went to private or boarding schools.

-Socially, Bowdoin takes on a boarding school culture. Acapella performances, plays, and ultimate frisbee teams are big on campus, and if you don’t love these, it’s hard. Many people act aloof, tense, and unfriendly, and the parties are pretty bad. Socially it’s pretty dead here.

These things, combined with a large athlete divide, caused me to transfer. All I can say to incoming students from more diverse backgrounds is to tread carefully.",478,"Academically, Bowdoin is great",academics,positive
01395cac-4dc0-4655-b7f2-90a0e18cdba3,"I went to Bowdoin very excited! I am from SC and I wanted to see a different area of the country. I’m outgoing so I wasn’t worried about the transition, but what I found made me intensely unhappy at Bowdoin.

-Academically, Bowdoin is great. Profs are great (if a little quirky), but always make themselves available.

-Bowdoin is a VERY culturally homogeneous place. Bowdoin’s reputation as a happy campus stems from homogeneity: a vast majority of students are from the Midatlantic or Northeast, and went to private or boarding schools.

-Socially, Bowdoin takes on a boarding school culture. Acapella performances, plays, and ultimate frisbee teams are big on campus, and if you don’t love these, it’s hard. Many people act aloof, tense, and unfriendly, and the parties are pretty bad. Socially it’s pretty dead here.

These things, combined with a large athlete divide, caused me to transfer. All I can say to incoming students from more diverse backgrounds is to tread carefully.",479,"Profs are great (if a little quirky), but always make themselves available",professors,positive
01395cac-4dc0-4655-b7f2-90a0e18cdba3,"I went to Bowdoin very excited! I am from SC and I wanted to see a different area of the country. I’m outgoing so I wasn’t worried about the transition, but what I found made me intensely unhappy at Bowdoin.

-Academically, Bowdoin is great. Profs are great (if a little quirky), but always make themselves available.

-Bowdoin is a VERY culturally homogeneous place. Bowdoin’s reputation as a happy campus stems from homogeneity: a vast majority of students are from the Midatlantic or Northeast, and went to private or boarding schools.

-Socially, Bowdoin takes on a boarding school culture. Acapella performances, plays, and ultimate frisbee teams are big on campus, and if you don’t love these, it’s hard. Many people act aloof, tense, and unfriendly, and the parties are pretty bad. Socially it’s pretty dead here.

These things, combined with a large athlete divide, caused me to transfer. All I can say to incoming students from more diverse backgrounds is to tread carefully.",480,"Bowdoin is a VERY culturally homogeneous place. Bowdoin’s reputation as a happy campus stems from homogeneity: a vast majority of students are from the Midatlantic or Northeast, and went to private or boarding schools.",diversity,negative
01395cac-4dc0-4655-b7f2-90a0e18cdba3,"I went to Bowdoin very excited! I am from SC and I wanted to see a different area of the country. I’m outgoing so I wasn’t worried about the transition, but what I found made me intensely unhappy at Bowdoin.

-Academically, Bowdoin is great. Profs are great (if a little quirky), but always make themselves available.

-Bowdoin is a VERY culturally homogeneous place. Bowdoin’s reputation as a happy campus stems from homogeneity: a vast majority of students are from the Midatlantic or Northeast, and went to private or boarding schools.

-Socially, Bowdoin takes on a boarding school culture. Acapella performances, plays, and ultimate frisbee teams are big on campus, and if you don’t love these, it’s hard. Many people act aloof, tense, and unfriendly, and the parties are pretty bad. Socially it’s pretty dead here.

These things, combined with a large athlete divide, caused me to transfer. All I can say to incoming students from more diverse backgrounds is to tread carefully.",481,"Socially, Bowdoin takes on a boarding school culture. Acapella performances, plays, and ultimate frisbee teams are big on campus, and if you don’t love these, it’s hard. Many people act aloof, tense, and unfriendly, and the parties are pretty bad. Socially it’s pretty dead here.",social_life,negative
01395cac-4dc0-4655-b7f2-90a0e18cdba3,"I went to Bowdoin very excited! I am from SC and I wanted to see a different area of the country. I’m outgoing so I wasn’t worried about the transition, but what I found made me intensely unhappy at Bowdoin.

-Academically, Bowdoin is great. Profs are great (if a little quirky), but always make themselves available.

-Bowdoin is a VERY culturally homogeneous place. Bowdoin’s reputation as a happy campus stems from homogeneity: a vast majority of students are from the Midatlantic or Northeast, and went to private or boarding schools.

-Socially, Bowdoin takes on a boarding school culture. Acapella performances, plays, and ultimate frisbee teams are big on campus, and if you don’t love these, it’s hard. Many people act aloof, tense, and unfriendly, and the parties are pretty bad. Socially it’s pretty dead here.

These things, combined with a large athlete divide, caused me to transfer. All I can say to incoming students from more diverse backgrounds is to tread carefully.",482,All I can say to incoming students from more diverse backgrounds is to tread carefully.,diversity,negative
28ed97fe-aae5-4997-892a-ec9f0755800e,As a junior my pride for Tufts has diminished. As a Jew I am greatly saddened by the administration’s embrace of the Palestinian view without allowing the Israeli voice to be heard too. I never thought anti-semitism would tear it’s ugly head here.,483,As a Jew I am greatly saddened by the administration’s embrace of the Palestinian view without allowing the Israeli voice to be heard too,administration,negative
ccb073b3-c1ea-4dc8-9207-1b10cd7e9874,"I loved my experience at UR because of the personal connections I made. As a small liberal arts college, you get a true community atmosphere. In general, students are real go-getters, engaging in student organizations and activities. Professors really get to know their students. Overall, students are able to balance work and play.",484,"I loved my experience at UR because of the personal connections I made. As a small liberal arts college, you get a true community atmosphere. In general, students are real go-getters, engaging in student organizations and activities.",social_life,positive
