guid,label_list
35f44af1-ecc6-4834-98c3-92303543d39a,"campus_facilities, social_life"
c2d037a2-27bb-4354-88e5-fa2e8acefc9f,"diversity, university_resources"
6b430680-b453-4931-b87d-8e9280e5d843,"academics, professors, university_resources"
b4875894-d932-45b2-a6cb-d269e6af935d,"academics, campus_facilities"
2d7de038-8ba8-4704-bdbe-92351ca52267,"academics, university_resources"
bbe59ce1-d0a6-4a17-ad2d-a4b9d3a2016c,"diversity, campus_facilities"
ba08a467-2aa5-4b4e-ab5c-14660ee1fef5,"academics, campus_facilities"
365b3bb1-2d08-45a0-a750-2dde02e8285d,"academics, social_life"
1eed68c4-05d6-44e3-afb8-228a5aa2589d,"diversity, academics"
4e600699-752f-4d46-a7bf-d8fccc755344,"academics, social_life"
cd2c7c84-e1f4-4211-9db4-69edbab1db94,"diversity, campus_facilities"
8a6dd9e8-e058-45ab-b546-514513697e87,"campus_facilities, administration"
b3e56c93-1a54-4659-96e4-c2804e5171a0,"academics, diversity"
82bd6049-dd65-4ed6-9c53-2799c06e9081,"academics, social_life"
7be9d344-75a4-46e4-ad5b-24038f7a520a,"location, academics, social_life, career_prospect"
faf0c30b-f2fa-47d7-ab73-7de253a1c4fc,"academics, professors, university_resources"
7bcd17fc-4e47-4b85-90ff-7016733070d5,"academics, professors"
49145c15-70c9-4aae-838a-2ce1e80ff3ba,professors
6daab06f-7d4f-41e8-bf09-c596633e9ddc,"academics, social_life"
d7df97f9-6a9d-4e90-94ee-0594210d33c9,safety
83f1e736-5609-444c-9003-9d9f2371e3e4,"academics, campus_facilities"
a966b851-62e2-4ecd-b727-2076a9b90b3d,"academics, affordability"
98311cad-d109-41c2-a6d6-b630ce5b1f9a,"academics, social_life"
670503ab-5863-4783-9138-665ed3d6fa0f,"academics, social_life, professors, affordability, diversity, university_resources"
0f44410e-3729-4a3d-bd87-a25813673ddc,"academics, social_life"
2cf0ab9d-fa84-45c2-9669-f328009fb9cb,"academics, career_prospect"
10593e8d-dac1-451f-9398-a5d0c84b05f5,"academics, social_life"
905f2c19-e579-4393-932b-6599b70993e2,"affordability, campus_facilities"
e54b0a0d-5235-46d0-8e91-9821e7d527eb,social_life
66a35e69-7515-4649-adcb-56d303b86187,"academics, administration"
d1ff7a35-4751-4544-a5ed-580e88e85988,"academics, professors"
27e00efd-09ac-4053-a43b-65e888ad529f,"professors, social_life, administration"
e791ae25-e0c3-41fc-8d11-86f583a499e7,professors
956f61c9-0a17-4901-aada-89c5d47f8da3,"academics, social_life"
46148000-ffcf-437b-8f69-ec573f8ae168,"academics, social_life"
78a2f315-89c5-4c46-9191-0eb83ae3bcc9,"academics, campus_facilities"
7836a29e-9e12-46ae-9833-4a30410b8e77,diversity
f3462fe2-55dc-4905-b94a-a6a83117b071,"academics, social_life"
37bb4e28-c89f-4ddd-9a09-8e5ab871aed0,"academics, affordability"
aadecb1e-7758-4503-a4f8-5e6709aa4946,"academics, diversity"
e41eae98-8427-4851-a6ce-c08cfd05cf90,"campus_facilities, diversity"
d83de7f1-238d-4ee3-9f73-e8e0faa77feb,"academics, social_life"
2a92bb17-c0e1-43a9-8bb4-d2d415f2c6ac,"diversity, university_resources"
68c95a63-b5fd-4ea9-bf35-442785bc0a5b,"diversity, academics"
e14f01a8-9637-48ec-b1b6-d537c5197efa,"diversity, university_resources"
1a9782e6-be48-4a06-943b-eb7d343a8e48,"academics, campus_facilities, social_life, career_prospect, university_resources"
820e037e-45db-4d5e-a90d-95c92b4012c2,"social_life, administration"
9d9b3924-6271-49d4-b053-4c746eb297cf,"campus_facilities, social_life, professors, academics"
a84848df-029e-4c34-95f8-822a05bec295,"academics, diversity"
ef697791-df2e-4362-93fe-98261f1bcc23,"academics, social_life, location, career_prospect"
d2c1b933-70ee-43e2-876f-7847e0013772,university_resources
24711abf-0bb0-422b-852f-bc02fd614635,"social_life, academics, professors"
b24afac9-5362-422b-8ad3-de34b9a17201,"academics, professors, career_prospect"
f074949a-0b72-4a31-be3d-95de6db76a5b,"professors, diversity"
2e34fe44-f9bf-437e-991e-6370a4b8dafe,"diversity, academics"
f5872557-1c7c-4675-9659-324329c3e9fd,"academics, location, diversity, professors"
d91ab5b1-9c0e-4be5-a081-cfe21485293f,"academics, administration"
f2fa353e-b700-44cc-845c-9dfa025e298b,academics
14f24ee7-841b-443c-868b-b24c4e4a27d7,"academics, social_life"
e4eab370-5979-408b-90bf-993b18379a74,"social_life, academics"
3c545ca7-edc1-4247-a5c8-c09c684c4ea6,"academics, diversity"
0ec8f43f-76a8-4e16-8ee3-f68c53aa8a80,"academics, affordability"
f2b0d4f4-9928-4380-8e06-83eb8e12e1de,academics
6380403d-405d-4b84-b42e-1dc867dc1c48,professors
82734931-13e9-4d74-a42c-a780381913a6,"social_life, professors"
3327da65-9aa6-4462-8ed3-843f1ed7f64d,"social_life, academics"
69502ea3-cb8f-400d-adb4-c3b55c7149ce,"academics, campus_facilities"
d5b543c1-851d-4c0c-87d6-ae231833cf99,"location, social_life"
d19d15c0-c938-4d7a-94c3-37a9c8930d78,"academics, social_life"
fc556e3a-a26f-4009-b14f-e77cad4b6feb,"academics, diversity"
54702fde-f92f-4046-b4af-307eaaaa50dc,"academics, diversity"
d338acbb-e05b-4e0b-8aa5-e2f0fde85cea,"location, social_life"
7213e5a0-d21f-4804-8464-cea0f5eb4a09,"professors, social_life"
ef139789-e1e8-4924-a4da-3d789e009362,"academics, social_life"
32a288f6-d5af-49df-83e2-a81f5b5701da,"location, diversity"
20ea4cef-0786-48f3-a604-a717959bd4fd,"academics, location"
9bbc0d0c-6e61-4dbe-9610-945ef525978c,"professors, location, campus_facilities"
6d4a4a07-5669-474b-a3cc-b3406e4b4a3d,"academics, social_life"
5105d4d2-158b-4f6d-af74-4e36ad05ebdf,"academics, social_life"
017c9468-3bc0-4e9e-b2fb-61d85293c3e4,"academics, social_life"
79b01b6f-6367-42c8-8591-01ed66ca315e,"social_life, campus_facilities"
2db38a3b-99ba-4fca-82f6-d00a2058b7ba,"location, professors"
36a58636-dbce-4837-88c8-057e67a7597b,"social_life, academics"
80c7fade-1a2b-4f38-aacf-1df3de3f4296,"location, social_life"
b7510e38-e97c-44d5-bc82-e2a2096206e6,"academics, social_life"
1147cb21-4c42-4ddd-b700-534363af5416,"academics, administration"
9b3aad91-b0ff-4310-bab0-5b254974dea2,"academics, social_life"
d9d39c0f-7af7-4ed7-892d-58557a30d4ff,"location, social_life"
eb23c659-fe8b-49c1-b914-50d8cfd5771c,"academics, social_life"
8f8e4946-3658-4ced-b042-e86de519c028,"social_life, career_prospect"
c2743c93-88fa-4c03-9c10-99d5732bb9ed,"campus_facilities, academics"
9171fecf-92da-4930-849a-860d589e04da,"social_life, diversity"
462c447f-a13d-4301-ae5c-6c50b94860cc,"academics, diversity"
eca7ecd7-51ed-47ff-91bf-a0c892dde6b1,"location, professors"
d9ec2945-955c-49af-9e2a-1b26863a9aa0,academics
5c88703b-d498-4d60-aa36-d6b21fdf7d9d,"academics, professors, social_life"
0b6632ca-3bd8-468d-9738-0bff9e13021d,"academics, campus_facilities"
d2fb0839-dff2-4959-ab28-58e8849b7eab,"location, academics"
c63d6893-1eca-4482-b0e6-86104077d103,"academics, professors, social_life, university_resources"
5bdf5d0b-8402-49b0-a107-419d4836f80c,"academics, professors"
52a1259a-3ee6-43a1-a9ed-27553a0e66d0,"academics, location"
4d6654ce-9970-465f-89ff-d34f9392d4b2,"professors, campus_facilities, social_life"
4319292c-406b-4d75-96c8-072c432db8c3,"academics, social_life"
3addee27-fa90-4e2d-a1a7-fddca266ef69,administration
e371cea5-3ad2-4e04-a682-560e52a516fc,"academics, diversity"
a1e65eff-af82-4029-8f8b-01a540239557,"academics, social_life"
6fa0b301-5912-4a28-b2e3-663162c8bf6c,"academics, location, social_life, professors, administration"
912590fa-bb76-4852-afb1-1d926ef97f06,"academics, administration"
fd42dae1-7d3c-43ea-9474-f2aa7bac5668,"academics, professors"
706ec48e-d8ba-4821-bcb3-f93a5cec1791,"academics, social_life"
71348f84-fcba-430a-abbf-65b4d1a1e316,social_life
2c99aa07-8736-4bde-8f3b-4f27e899450c,"academics, social_life"
9635a71a-7c50-4ed3-9ad2-07d46c971fc4,"academics, social_life"
cde2ea20-6af2-4daf-b649-e9d698c26007,"academics, professors"
652a2d90-2193-4784-9810-03f90c16b8d9,"professors, administration"
75088ff3-bc6b-4b60-a328-c22a4173644e,"academics, social_life"
9984ecb9-a50b-4b6d-95aa-86f190b29acd,"academics, social_life"
00958904-92ff-47d8-8da1-8efbac16b231,"academics, diversity"
48fcc2de-a0b3-4e0f-b690-271832b5f6f8,"academics, career_prospect"
88df2a92-e5d7-43e3-9ca3-a2572af18d7b,"social_life, academics"
cf03dc58-380c-4a42-8889-46e877c2e6fd,"academics, social_life"
b03a9ab2-50b4-4765-929c-061ac40a8faf,"academics, campus_facilities"
89b6e5ac-00fa-445f-928d-4b80d0c51fc0,"academics, campus_facilities"
e979eb76-fdbe-4714-a72e-7a5859fffa9a,"academics, social_life"
164b3a8b-e581-4973-8d9c-fc02e6e40fd3,"diversity, social_life"
c69d5190-b50d-4297-b8be-ce513f4d1eee,"social_life, professors"
cf1ebc7d-abaa-4dfc-94f1-b8413f2c8ab7,"academics, campus_facilities"
9d5647a2-ade0-4e79-8cca-0a99d54a377f,"academics, diversity"
2f904e26-9f96-4078-a461-c91441975dcf,"academics, location, social_life"
8e4fda44-2572-4408-9fa1-c57d75152f0d,"academics, social_life, professors, administration, affordability"
a2a5a44d-d66f-453a-9c19-511c0123778d,"campus_facilities, social_life"
04ca715f-3fa3-46c4-89c9-cb393684ae85,"academics, social_life"
5c9548af-3fbd-4bb4-a8e2-6e598d3dbf0d,"diversity, academics"
19cdc5a9-f8ee-47c9-a450-26a45f20edfe,"location, affordability"
23cda555-48cf-47d7-81a2-ffddf5ceabe6,"academics, location, affordability, campus_facilities, diversity"
19e6e9c7-768d-4e69-861e-a4f79aa2deb9,"academics, diversity"
8e1fee04-e117-4ebb-b009-35dbc796a2ef,"academics, social_life"
51edd7d9-708b-43d1-bde5-a6bc8d73929a,"academics, professors, social_life"
c9c4d9c5-1d48-4044-b50a-f6e1be43015b,"academics, social_life"
bfccfd4d-c472-4aca-879f-958a19719952,"social_life, academics"
a4856737-d1b2-4a35-bb94-f71f76d2b161,"diversity, campus_facilities"
0f03e657-84ca-4f3a-9d57-600898194ce9,"academics, campus_facilities"
3aeb3636-ba6f-4b76-ac09-690c85e84054,"social_life, campus_facilities"
aed65d87-1f3e-4fbc-afe3-7a47292153d8,"academics, social_life"
ee9f9127-03d8-4920-8084-9b857a76ad9b,"social_life, academics"
c22d97b1-2a64-407f-872f-84653ca15b08,"academics, social_life, diversity"
338714ee-f41a-4072-9237-676ee7b6f1d3,"academics, location"
cc5b0528-2d6c-42ca-8a44-8e21815d4bbf,"academics, professors, campus_facilities, social_life"
be2ca693-bced-4127-891f-21ffcacccd77,"academics, diversity"
71f3cf69-0912-482d-ac05-062334efd023,"professors, academics, campus_facilities"
b578b651-d6cc-40ab-86d0-170e41b79440,"academics, social_life"
cf3ee8f0-5b9c-4143-9f21-3ee4ec04a2cb,"academics, campus_facilities"
c0712dc6-8cd4-4cf7-aa5e-d20814bd8248,"academics, diversity"
74dbe4fc-5ea9-49bd-8e2a-2df4d5f449bb,"diversity, academics"
7fac8f38-99d4-480a-9b71-170e532af029,"academics, university_resources"
0c3c0aa4-b0df-4c16-afd7-dfa1da53b67e,"academics, administration"
dfee1dbc-f044-453b-a558-240125ffb950,"academics, administration"
4875e3f5-0480-46fb-b9b1-5143976a39e4,diversity
0ba0e411-9e75-4abd-89c3-1e1d94095dc3,"career_prospect, affordability"
8f145650-3248-4dc3-a238-5380c96b06a4,"academics, university_resources"
91877609-7948-49ae-b363-3dc6f1a32612,"academics, social_life"
24e912f4-5175-4095-bf2a-85832dffb97d,"academics, career_prospect"
974a352f-303d-430d-a748-f732bace3609,"academics, social_life"
348bbe32-f3bc-41d8-8a55-aa72971e6315,"administration, diversity, affordability"
1a5eb264-ca02-43d1-87af-c808fb955f40,"academics, diversity"
6215a5fa-36a5-47fe-8103-87f12da353b5,"academics, affordability"
68b1caad-ade3-417a-91cf-e053e8fcb440,"academics, campus_facilities"
f24d59f4-1a29-49c7-a183-52c42edaf45c,academics
eba09ae9-ffb2-4fe1-97dd-3aaa81b19e5f,"academics, social_life"
6fee016f-6388-459f-b844-8ea82793fda8,"academics, social_life"
a17608cd-71a5-449a-a68d-852e0b976ad0,"academics, social_life"
0991bbe7-85a2-41be-99ed-7919f0bbe54c,"social_life, academics"
d03e1607-1157-494c-9f40-96a01e36a3ad,"academics, university_resources"
0749e1d0-2d4e-4810-9c0a-e5c8954628d4,"academics, professors, diversity"
9817a1a3-ee64-4166-a1b6-2b3bed73a0ba,"academics, professors, campus_facilities"
731f2768-47a4-4add-b5ef-feea0de9a2a5,"social_life, academics"
7d993cd0-3731-422c-8460-65e198b23f81,"academics, diversity"
4dbdb99f-ea61-46a3-b39d-3917adaa57b6,"administration, academics, professors, campus_facilities"
a4059784-0e45-4593-8513-489caea87cac,"academics, administration"
4b4a0bb7-fd3c-424f-9a79-8a6cd57768bd,"academics, professors"
e2562a5a-24e4-4ff0-9eb1-ae267c0d2d72,"academics, campus_facilities"
9a745594-58d9-4a4b-addc-c2f507e17d01,campus_facilities
a1d24a3a-95e3-400a-ab00-464935507c45,"academics, professors"
556d6ea1-a5d7-4316-aa47-a75bb163100f,academics
b0875fb2-38f6-4b5c-9ce0-bdf4dac6bb69,"academics, university_resources"
ef8d5bfc-b6c1-485c-90ca-387860b1de4f,"academics, professors, campus_facilities"
a6021203-737e-45fd-be8a-d547af975964,"campus_facilities, social_life"
3a499349-caeb-42c7-a24b-cab46674f001,academics
a6c43a27-18ac-4f60-bbe9-5eb6e5ad3cb9,"academics, professors, campus_facilities"
1f6f7b9c-5258-4e6f-862f-717589e1b847,"academics, university_resources"
581c5525-86c2-42ce-a8fb-b3a1b091406d,"academics, professors, university_resources"
0c1fe0d1-7aa9-4f2e-9cb2-8d4506657c76,"academics, social_life"
63b2176c-ad2e-491a-a407-46b431181278,"academics, professors, campus_facilities, location, social_life, diversity"
9a6c80cb-90f4-4ad9-bcd1-edda66b215d4,"professors, campus_facilities"
bb22740a-ac81-44d5-8208-50bd71bf55c1,"academics, affordability"
147a460f-e031-4238-9541-deefba7357dc,"social_life, academics"
89c90393-15a5-439b-896a-4720b1fc4037,"academics, professors"
6c5953d5-0291-42e8-8f8e-84580b686616,"academics, social_life"
142b44ab-903e-42c1-ae89-cc6619d6f99a,"academics, university_resources"
bd920307-994a-4b6b-a141-595d1861c829,"academics, location"
5f012316-aa50-4118-9f52-a77aa32e11c8,"social_life, academics"
4f453073-61a4-407b-9ef4-6fbd82a41aa7,"administration, campus_facilities"
14f233ed-d36c-45c5-be50-e118a69493c2,"academics, campus_facilities"
c13a08a3-d935-4d48-a3aa-294ebc2236bc,"academics, social_life"
5d4b1627-31c6-4355-8508-df42883d836a,"social_life, academics"
bdac37c6-0503-4295-9448-6b008dc8d433,"administration, campus_facilities"
ddaa5a11-5588-40c4-b205-9749e7a56f55,"academics, professors, administration"
fd260558-1cf7-4ace-9ba0-d62707e51cbb,academics
b092de1d-0b52-4c0c-80e6-11528c38108a,"academics, social_life"
b205042d-6161-4a87-8a24-c11ee67f6133,"academics, social_life"
b300bd8c-53e6-4642-a893-0516905d7d0b,"academics, social_life"
492b9a7c-6586-47ba-b65e-435f10ef610f,"academics, social_life"
a3cc98d4-46ad-4ee3-968f-99ca9e00f29f,"social_life, professors, administration"
884e3909-4fab-4992-9de1-74cbeecc76eb,"academics, professors"
8cd01424-7f41-4e3b-832c-89193570d34f,"social_life, administration"
ac59cc60-7921-4ab8-84fa-3011dddc29b0,"social_life, professors, academics"
8b0327aa-5dff-447f-bbac-1f7588775b01,"academics, social_life"
8be1ca77-77ca-4abf-ae6a-b1f07e27439e,"academics, social_life"
2c7c2fd6-3839-4971-aaab-fbff75261990,"academics, career_prospect"
8d59b4c5-238a-4951-bc9c-881fc31e8438,"academics, university_resources"
5a84d974-45be-45ac-82f5-186da44f1e82,"academics, professors, social_life"
3901413f-d84b-40d1-9c4d-a720ff8936be,"academics, social_life"
291ef43c-ca13-4427-8e68-628e8a9afd21,"diversity, academics"
b69eb93b-6b33-4dc5-979a-2f272baaeff4,"academics, social_life"
b10d6372-b7c8-44ea-9674-cafd91329d20,"academics, social_life"
29cf946e-22cd-473e-a662-4a645ffec997,"academics, social_life"
a59e4a90-cfab-435a-910b-16182ec4be3e,academics
9a5dda0f-7882-4ebc-a488-0a58b5e0c4ee,academics
8f875ddc-29ab-4d9b-878a-42fc34636fae,"academics, location, social_life, professors"
c3bd2672-6a99-4994-8561-8d483fdbb39f,"academics, social_life"
09f22a00-3118-482a-a08a-b6d2b951a397,"academics, social_life"
caab92da-6821-40f0-8474-76653907b8bc,"academics, campus_facilities"
7c5241f4-9924-4fc6-81c1-3a57d2358930,"academics, career_prospect"
7b54a8eb-be8b-424c-99f7-df280d74da75,"academics, social_life"
952aa8de-992d-4740-8eec-faa3d325fbfe,professors
fc44e2b7-2d09-4493-9353-2ba19873497a,social_life
2f2553af-e9a5-4d39-b81e-3dc7d1d68154,"academics, campus_facilities"
d243c3db-8aae-4114-9580-1ccebfe0ef8f,"administration, affordability"
5e9d5d28-a06d-4d9d-8799-c2b51a1d01f5,"diversity, administration"
c70a1ab4-d879-45ed-b8b8-e420fa6fa120,"safety, administration"
ff9780e0-4cff-4904-95b1-4ff2997469a8,"academics, social_life"
998ec496-6ad4-45a8-a184-ed473f488bd3,administration
7d6091e3-2672-4574-9f0c-715fd234880f,"campus_facilities, social_life"
58f083ec-45d0-4d8b-8886-d74f58fc20fe,"academics, social_life"
1a2071d3-da4c-4ab5-8b17-1f2374629036,"academics, professors"
ea7a1c6f-6ccc-4300-b478-ed6e8bf45950,"academics, affordability"
17a55aea-4af8-4855-8cfc-f567f0c9fe7d,"diversity, campus_facilities"
7f5c6654-5c75-43ad-b0b4-486583f12a42,"campus_facilities, academics, administration"
e441d02d-31a3-463d-ab08-025b2e34dacf,"academics, professors"
65013bab-aabb-42da-9fc4-73ab1e8b1009,"academics, social_life"
40352260-63ea-458f-b4b5-d61b48e46abf,"academics, diversity"
c1a55d00-ebc1-4fa5-9356-2b334bc00f2e,"career_prospect, professors, administration"
15731c2d-1385-45fa-afde-71d560a6e028,"social_life, campus_facilities"
3edeefb7-6e83-45fd-be69-285ea4fa877c,"academics, campus_facilities, affordability, social_life"
ae75463e-15d2-4cb6-99ab-d595727b1ab7,"academics, diversity"
8d26fe5a-6150-4f65-8fd4-138cf7898bfb,"diversity, university_resources"
db5e8e34-2554-40c6-bf3b-95d38f730290,"academics, social_life"
c3cdccf9-4a07-4c32-8d98-936e55f8c636,campus_facilities
845deda9-5f17-4d93-84e8-c2a09be69584,"location, academics, social_life"
67d74434-fbda-4898-9399-c1ff204bfc44,"academics, social_life"
a3d55837-f792-435f-a81e-0891cb410353,"academics, professors, social_life"
339c7474-eea2-4f24-9ff8-233466f61fc3,"academics, career_prospect"
34b3b38e-c348-4d1c-b2ff-245a38c0980f,"social_life, professors, administration, diversity"
950acdd2-448f-419b-9bde-f778ef4488dc,"academics, location, social_life, administration"
c99c8ab5-3cc1-48e9-8b6c-1e2744ebe449,"academics, professors, administration"
8fb51490-c029-44da-9863-016478324bbb,"academics, professors"
85204131-8084-4027-92dd-173428d28f9b,academics
75898686-0d85-48b6-bdd2-97b5ea8b93f5,"academics, location, professors, campus_facilities, diversity"
54487008-2f09-4f85-80ba-acc4060cf636,"social_life, academics"
22f66cd0-2af5-47d7-95a0-0fcccdb11bef,"academics, professors, social_life, location, campus_facilities"
96e8cfdc-135b-4c6e-9c52-c3faa0d50aea,"academics, diversity"
939d78aa-d9d1-47f9-bdfc-c3467a583301,"academics, social_life, professors, diversity, university_resources"
bdc269be-aec3-400e-a520-e96f2cf0e662,"administration, campus_facilities"
45371580-4aab-4400-89bb-48a6df3f8159,"academics, professors, administration, campus_facilities, diversity, university_resources"
8aa956f0-511f-4f92-9872-274f135b0496,"academics, administration, campus_facilities"
66eb4751-000a-428f-ac10-3105929b67fd,"academics, social_life"
68b1c90e-de79-45d8-91ef-d531750c516f,"academics, social_life, location, campus_facilities, diversity"
21dcf9cb-9d24-42b6-b7b1-1a0904537ee1,"professors, location, administration, academics"
cab56b00-8eb0-4ad5-8b24-e77962ef13ff,"academics, diversity"
83a37410-8857-47ea-abd7-58a03500d786,"social_life, location, academics, professors"
97bc22bf-573e-4c0a-a9dc-14478cbda8bd,"academics, professors, social_life"
168d8301-5bdb-4523-8c52-d34926d2c9c5,"academics, social_life, professors, diversity"
b07d586e-ed9d-4430-8bdb-4a4678000077,"academics, professors, social_life, career_prospect, diversity, university_resources"
44785f5f-912d-4399-a64f-695003b110e5,"affordability, academics"
76b74283-0650-4307-af11-bf06a588b1ef,diversity
4f78325f-f454-4bb5-98f2-f9040f9758eb,"academics, professors"
7c17b6b1-062d-45c2-8481-d8b88cc6cd1c,"academics, professors, university_resources"
6ec57124-c025-4f36-b772-a35fa7e3a072,"professors, diversity"
8cdeae9a-9b0f-4ce7-bd48-c9366a4940fe,"academics, social_life"
cf2bbc9a-19dd-4323-a717-8a84de11c4c5,"social_life, professors, diversity, academics"
dc9507b4-fe7f-4ed6-b044-df8cc8af41d7,"academics, professors"
9fd427ef-cbbc-41fc-9c9e-fb6f400fcd47,"academics, campus_facilities"
41ad9059-186d-4a64-8056-12045bcdc2d1,"academics, university_resources"
4bf4a8cb-690a-4872-a393-90dffae26026,"academics, professors, career_prospect"
0878fb47-d7c3-4b32-9ec7-6514b5e17d69,"academics, university_resources"
0ac044e4-04ca-45d1-8d97-ec6b3a7a111e,"academics, social_life"
42eed849-c1f8-474a-ac2a-41ac1be31bd0,"academics, location"
7e6c0edf-02e3-4542-b1c6-94e37cd999ad,"academics, diversity"
2e60636b-c6d3-4593-a99e-14e74c2ee01e,"academics, social_life"
dea39b8a-c453-4de1-a5c9-adea002dc8aa,"academics, administration"
662b1bfb-9977-4daf-8e7c-380fd3eafe65,administration
7a4e5d82-6fbb-4b8b-b45c-af34682aa5b9,"social_life, professors, affordability"
b450f8ff-4508-4f87-8a87-45cbdff39e92,"location, social_life"
58a2cd85-6f4a-48c1-bee5-8a69f173c391,"academics, professors, social_life"
70ab6caf-d7b6-45e0-9c41-0b0930000171,"academics, location, safety, social_life"
a5e379fe-7922-474a-940e-d98525b0e04c,"academics, campus_facilities"
04b792d5-b5ef-4e43-956d-5ab741ac4b57,"academics, social_life"
17be811f-270e-41e6-9590-a6c12b44fa9d,"professors, administration"
232ddf52-f0a6-49df-8c03-8913a4bfbd0f,"social_life, diversity"
b6db96b0-715c-4873-b437-5ef30d5cd822,"social_life, campus_facilities, career_prospect"
563b54c7-a4ee-479d-95c4-f4adb04e168f,"academics, social_life"
f4ed9742-e27f-4d0d-b29d-a73afd0ce173,"academics, professors, university_resources"
de45788b-7a1b-40c8-a1fb-3e21f69efac0,"academics, social_life"
ff79084d-3479-4e68-b935-7ba3be85f80c,"academics, diversity"
3b39238a-68ef-4c5f-aeea-248d20b3c989,"academics, social_life"
7a384937-402f-4df7-b1a9-7c9a228b8d89,"diversity, university_resources"
3fb248f7-f74c-4de3-a18e-7c5de1f1859b,"campus_facilities, social_life"
ad6cf62f-4a61-4cc0-9a22-52be99758980,"academics, professors"
79881e7e-f03c-425d-bc94-d55dd1bf3aaf,"academics, administration, affordability, campus_facilities, diversity"
46418deb-cf5e-4aec-adf3-3f549759ffcf,"academics, diversity, campus_facilities"
714c4ec4-e752-46db-a697-237f51581967,"academics, professors, campus_facilities, university_resources"
e32e2130-c22b-4d80-a257-5893376210d9,"social_life, campus_facilities"
ef5960fb-255c-4fbb-a2ac-ba91f7ee4b8a,"academics, university_resources"
ee626dfc-a25c-4476-811e-28ba3db5c423,"academics, professors"
bd3aedef-39d6-427f-a419-bacaecf202d9,"academics, professors"
f15bf611-2fe4-4c1c-8e3e-8642e1822582,"academics, social_life"
85434e07-4ca8-4b11-840c-75472e8b973c,"social_life, diversity"
ee6eb321-9015-453e-b847-55c6eed7e776,"academics, social_life"
bc07018c-606f-4cd5-9d5d-9d5ba8fed51c,"academics, campus_facilities"
4380a85a-8390-48dc-bfea-aa7a5ca26ea9,"academics, professors, administration, safety"
836b497e-80b4-4bf6-9255-ee57aee07ba6,"campus_facilities, social_life"
3ad2f33f-e072-46fd-8756-305b2120b569,"academics, campus_facilities"
bb79083b-480a-46c0-bf73-a9f3f2074c26,"academics, campus_facilities, professors, diversity, affordability"
c40d6cd4-8b11-4898-9f0e-c858562b1b28,"academics, social_life"
51693bf6-d6e4-4ce6-b1f0-83f4b28f8232,"academics, career_prospect"
513247b8-498c-43cd-8830-e22caa4d59d0,"academics, campus_facilities"
76371f16-0938-4fa0-beaf-3c7d9fb0bfd7,"academics, university_resources"
257d34f1-7c7a-4a0a-962b-49c91cc4c171,"academics, professors, social_life, diversity, university_resources"
d1bdfc33-9d86-4175-a404-38ef0ab842db,"academics, professors, social_life, location, campus_facilities"
9882ca82-c1c7-42da-9df0-074039619743,"academics, social_life"
4c0f3bd2-d9f2-4da8-b8e8-3353711bdb7c,"academics, professors, social_life, campus_facilities, diversity"
3dfe8499-45bf-41d7-86af-8edd3e58b602,"academics, campus_facilities"
60f34438-ef66-4eb1-abe3-d5daf469d46b,"academics, social_life"
73f4c2ef-5be4-4e1e-882a-ad48b316bdff,"professors, career_prospect"
63c2178a-109d-463c-aec9-0c71bd4ef583,"academics, social_life"
a258b43c-9a92-456b-8879-be740840ac32,"academics, social_life"
d6bdf8fe-fd79-4033-a987-f0bd259f3d8d,"academics, professors"
25f384f2-3602-49e5-ad91-d256e1c4dd0c,"academics, professors"
014f51ad-c122-4fce-b3cb-fc4158da954d,"academics, professors"
6dde2a3c-f672-4239-a105-8c0ccb855bfe,"academics, campus_facilities"
e85297ee-6ea3-4b1a-a96a-5ae98ff47c1d,"academics, social_life"
802fe872-d0a4-4523-baca-2a36212b7ef1,"academics, social_life"
185a56d0-e186-4e3f-8597-488032ec1f73,"social_life, location"
2605e6e5-b34f-481a-bdff-2ccd4779c52a,"academics, social_life, university_resources"
81b86dd3-b42f-449c-b331-9cd6450881a6,"academics, campus_facilities"
29486e14-3575-4243-bede-a682dcb01a42,"academics, diversity"
16e6f46a-d050-439c-b70b-fa36d2d7c53d,diversity
397db277-f7c5-45ee-8ca1-831a277a9f21,"administration, academics, professors"
0e6ec03c-947e-4d84-adeb-2156fc599ec4,"professors, academics"
d56d9dce-8bd1-4a66-b55d-54bceff56391,"safety, administration"
a8fb98df-cf9d-4e6f-8fd7-491a91690114,"academics, administration"
11fdac13-31c3-4041-9410-d9e771a9d877,"social_life, diversity"
574a4605-2e5d-42d0-b5ee-f13fb5c7c954,"campus_facilities, academics, social_life, diversity"
10b48ddb-f847-4154-bc73-74b4ef2f2ed9,"professors, academics"
a2e35dfb-7171-4cba-9e62-89adbf63adf5,"academics, professors"
090e7f29-23b4-4290-bd27-130ca708cdc2,"academics, social_life, diversity, location"
b656edad-2218-4a9e-8f05-1640acf496b1,"academics, campus_facilities"
db9454e6-94de-4cee-83a0-1f605cebda12,diversity
f5b1030c-83a2-43e4-8f0b-c675f1a9ca1d,"social_life, diversity"
5d34eb12-887b-4dc0-976e-0e1f70b1f476,"social_life, campus_facilities"
4e576637-e9bc-4175-8030-4c426a13ea44,"academics, professors"
e28ceaaf-7ffd-4107-a371-eddd71423efe,"affordability, academics"
32d5b5b5-0574-4a50-babc-566d75e30bc7,"academics, university_resources"
9193eac3-8760-4a21-9963-c9625ce8f81b,"academics, social_life"
